Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,00:50,04h 50m,787.0,1,3.8,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,00:55,04h 50m,723.0,2,5.0,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,23:59,03h 49m,674.0,1,3.5,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,01:15,05h 05m,840.0,7,4.5,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,22:40,05h 50m,290.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 526,Ordinary 3+2 Non AC Seater,17:00,23:00,06h 00m,275.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,00:30,05h 16m,290.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 549,A/C Executive (2+3),19:25,00:40,05h 15m,390.0,3,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 548,Ordinary 3+2 Non AC Seater,19:31,00:40,05h 09m,290.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 545,Ordinary 3+2 Non AC Seater,19:32,00:20,04h 48m,275.0,3,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,00:20,04h 37m,290.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,01:30,05h 15m,290.0,3,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,01:20,05h 05m,543.0,1,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 547,A/C Executive (2+3),20:16,01:25,05h 09m,395.0,3,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 591,A/C Executive (2+3),21:00,03:00,06h 00m,400.0,4,2.4,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,02:30,05h 27m,533.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,02:40,05h 26m,275.0,2,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,03:05,05h 35m,290.0,3,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,02:30,04h 50m,285.0,3,2.3,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),16:00,22:00,06h 00m,367.0,2,3.5,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
FlixBus,AC Seater (2+2),16:00,22:10,06h 10m,414.29,1,4.5,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
NueGo,A/C Seater (2+2),16:30,21:55,05h 25m,371.0,3,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,22:50,05h 50m,499.0,1,4.6,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,23:05,06h 05m,409.0,1,4.4,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,01:20,06h 40m,855.0,1,4.6,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,408.0,3,4.7,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,621.0,2,4.8,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,01:15,06h 00m,732.0,1,4.8,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,599.0,1,4.7,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,908.0,9,3.6,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,01:00,05h 30m,720.0,2,4.4,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:30,05h 55m,670.0,2,4.9,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,02:30,05h 20m,809.0,4,4.8,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,01:30,05h 45m,817.0,4,4.9,Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh
HRTC - 925,A/C Executive (2+3),18:00,02:00,08h 00m,536.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 904,Ordinary Express Non AC Seater 2+2,18:30,01:30,07h 00m,503.0,2,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 925,A/C Executive (2+3),18:35,02:00,07h 25m,514.0,4,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 904,Ordinary 3+2 Non AC Seater,19:00,01:30,06h 30m,437.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:00,01:15,06h 15m,852.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,19:05,02:15,07h 10m,847.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,816.0,3,4.3,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,02:30,06h 55m,474.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,486.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,811.0,2,4.8,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,02:30,06h 15m,452.0,3,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,464.0,3,4.8,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),18:00,01:10,07h 10m,366.96,2,4.7,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,899.0,1,4.7,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:31,01:00,06h 29m,899.0,1,4.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,612.0,3,5.0,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,612.0,3,4.7,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,02:00,06h 20m,503.0,2,2.7,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,784.0,3,3.7,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,999.0,1,4.5,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,799.0,1,4.7,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,799.0,1,4.5,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,07:05,07h 07m,539.0,2,4.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,07:25,07h 27m,539.0,2,3.5,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07:15,07h 16m,584.0,2,3.9,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
City Land Travels,Bharat Benz (2+2),23:30,06:15,06h 45m,889.0,2,1.3,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:40,06h 41m,584.0,2,2.2,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
City Land Travels,Bharat Benz (2+2),23:30,06:30,07h 00m,889.0,2,1.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,06:31,06h 36m,999.0,2,2.5,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,00:30,07h 05m,851.0,2,3.3,Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,03:25,07h 09m,476.0,3,4.3,Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,04:35,08h 05m,481.0,3,4.7,Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 1537,Ordinary 3+2 Non AC Seater,21:00,05:48,08h 48m,505.0,2,3.9,Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,06:00,06h 05m,699.0,1,4.5,Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,05:00,07h 30m,346.0,3,4.2,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,06:00,07h 15m,347.0,3,3.9,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
HRTC - 576,A/C Executive (2+3),23:20,06:00,06h 40m,451.0,3,3.7,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,04:00,07h 00m,1056.0,2,,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,227.0,2,4.7,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,399.0,3,4.7,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,399.0,3,4.8,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:10,02h 40m,227.0,2,4.7,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,00:55,03h 25m,522.0,1,4.1,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,00:30,03h 00m,523.0,1,4.8,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,00:50,02h 50m,468.0,2,4.1,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,01:45,03h 45m,570.0,2,4.7,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,01:00,03h 00m,468.0,2,2.8,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,23:30,06h 05m,710.0,2,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,01:15,05h 35m,460.0,2,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,02:25,06h 09m,390.0,3,4.1,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,03:25,06h 55m,396.0,3,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 1524,Ordinary 3+2 Non AC Seater,22:00,03:50,05h 50m,402.0,2,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:05,05h 55m,715.0,3,4.2,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,999.0,1,4.8,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,749.0,3,4.7,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,699.0,1,4.6,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,06:05,06h 07m,539.0,2,3.5,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,999.0,2,2.5,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:00,06h 01m,584.0,2,2.2,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:30,03h 30m,459.0,1,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,23:20,02h 50m,218.0,3,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 750,A/C Executive (2+3),20:30,00:40,04h 10m,275.0,1,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,01:05,03h 50m,464.0,5,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,01:30,02h 40m,817.0,1,3.1,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,846.0,3,4.5,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,03:15,09h 35m,489.0,3,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,488.0,3,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,860.0,3,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1286,Ordinary 3+2 Non AC Seater,21:05,05:00,07h 55m,501.0,3,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,507.0,2,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,820.0,3,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,367.0,2,3.5,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,438.0,2,4.1,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,499.0,2,4.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Metahills holidays,Scania A/C Semi Sleeper (2+2),22:51,05:20,06h 29m,1169.0,2,3.2,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,499.0,2,4.8,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,04:20,04h 50m,618.0,6,4.8,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,494.0,7,3.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:50,05:30,05h 40m,374.0,4,3.2,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,960.0,3,3.2,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:00,05h 15m,499.0,2,4.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,02:15,08h 16m,409.0,2,4.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,03:00,07h 17m,409.0,2,4.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 591,A/C Executive (2+3),21:00,05:50,08h 50m,529.0,4,3.6,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04:40,07h 38m,741.0,2,4.9,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05:25,08h 00m,409.0,3,4.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,741.0,3,3.9,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,06:20,07h 50m,409.0,2,4.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,741.0,1,4.0,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,07:40,08h 00m,409.0,3,4.5,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,06:45,07h 45m,450.0,1,4.8,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,06:30,07h 00m,570.0,1,4.6,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,06:20,07h 45m,561.0,8,4.5,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),22:30,05:25,06h 55m,665.71,2,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,499.0,3,4.2,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,03:00,08h 20m,575.0,3,3.9,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,05:00,09h 30m,1005.0,3,4.0,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
HRTC - 1286,Ordinary 3+2 Non AC Seater,21:05,07:00,09h 55m,588.0,3,3.9,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,595.0,2,3.9,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,965.0,2,4.4,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,06:00,06h 15m,499.0,2,4.7,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,499.0,1,4.7,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,05:20,05h 50m,490.0,6,4.6,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:00,06h 10m,649.0,1,4.6,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,438.0,2,3.7,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:35,07:10,08h 35m,481.0,2,3.3,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:45,06:00,08h 15m,450.0,2,3.5,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:50,06:30,06h 40m,374.0,4,3.2,Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali
